K405;021;022;031;032;041;051;071;081;082;091;101;111;641;651;661;681;711;712;721
2019-11-07 18:15;119;112;102;91;81;75;39;56;52;34;20;61;85;68;26;29;136;139;31
2019-11-07 18:30;107;80;87;76;48;39;24;87;79;19;24;63;49;41;8;26;131;128;24
2019-11-07 18:45;123;107;90;62;40;35;14;79;58;15;14;42;51;36;10;27;110;92;14
2019-11-07 19:00;130;97;70;66;26;23;16;92;76;14;15;30;27;27;4;12;79;90;14
2019-11-07 19:15;105;87;66;53;29;33;12;76;53;8;14;50;34;29;11;15;76;103;13
2019-11-07 19:30;102;69;63;37;32;20;16;74;51;11;16;41;35;22;6;19;87;69;12
2019-11-07 19:45;80;63;64;46;22;23;7;59;33;9;17;30;29;17;10;20;78;73;10
2019-11-07 20:00;74;62;62;30;24;21;7;72;40;14;11;24;30;18;5;12;72;52;3
2019-11-07 20:15;50;37;56;30;21;24;6;51;33;13;6;21;21;25;6;11;64;50;5
2019-11-07 20:30;61;48;35;29;24;16;6;58;38;8;10;20;22;13;6;10;47;39;9
2019-11-07 20:45;67;47;43;27;22;14;6;59;33;11;6;17;26;16;5;9;52;42;5
2019-11-07 21:00;65;48;34;20;29;18;7;60;32;6;6;15;25;19;4;7;38;36;8
2019-11-07 21:15;55;36;33;21;26;18;6;68;35;6;6;15;31;19;8;8;45;36;3
2019-11-07 21:30;66;43;36;19;24;26;5;59;40;7;8;18;26;32;3;16;49;35;2
2019-11-07 21:45;54;32;47;26;10;16;4;54;30;4;4;17;18;17;5;13;54;40;5
2019-11-07 22:00;56;33;51;31;19;10;5;63;38;6;7;14;21;14;4;5;56;46;11
2019-11-07 22:15;60;35;52;28;37;16;5;50;19;2;6;18;34;18;7;10;60;50;10
2019-11-07 22:30;64;47;40;24;26;11;5;47;34;7;5;16;31;12;4;7;42;37;6
2019-11-07 22:45;54;38;35;15;16;14;4;54;32;5;9;12;20;14;5;4;38;29;9
2019-11-07 23:00;46;21;31;14;13;3;5;103;63;1;5;10;13;6;1;5;32;31;3
2019-11-07 23:15;41;25;32;16;13;8;5;95;53;5;5;17;11;7;4;2;36;38;8
2019-11-07 23:30;36;14;23;10;6;1;6;43;11;3;1;5;7;1;1;4;26;21;3
2019-11-07 23:45;39;16;25;14;13;5;2;31;11;1;0;6;14;9;1;4;31;25;5
2019-11-08 00:00;31;10;20;5;5;2;2;46;13;3;4;3;5;2;0;6;20;10;0
2019-11-08 00:15;26;15;19;9;2;3;2;25;7;1;1;3;3;2;2;4;19;22;3
2019-11-08 00:30;19;11;10;4;5;1;2;17;2;1;0;0;3;3;1;1;11;7;1
2019-11-08 00:45;17;3;13;1;2;1;1;20;2;0;0;0;2;1;1;2;11;9;0
2019-11-08 01:00;14;5;15;2;3;3;2;13;1;0;1;0;3;5;0;0;12;6;0
2019-11-08 01:15;12;1;9;2;1;1;2;9;0;0;1;2;2;0;1;1;8;7;0
2019-11-08 01:30;13;0;6;0;1;3;1;19;2;0;0;1;1;4;1;1;6;4;0
2019-11-08 01:45;12;6;5;1;2;1;0;15;0;0;0;0;2;2;0;0;5;1;1
2019-11-08 02:00;9;2;4;1;2;1;1;12;1;0;0;1;2;0;0;2;5;2;0
2019-11-08 02:15;7;9;3;0;0;1;3;16;1;0;0;1;0;0;0;1;1;3;0
2019-11-08 02:30;10;0;4;0;0;1;3;10;2;0;0;2;0;1;0;0;5;3;0
2019-11-08 02:45;4;2;5;3;0;0;1;13;2;3;0;2;0;0;0;0;5;8;0
2019-11-08 03:00;5;1;2;0;2;1;3;26;2;2;0;0;2;1;0;1;2;1;0
2019-11-08 03:15;6;2;5;0;0;1;0;15;2;0;0;0;0;1;0;0;4;4;0
2019-11-08 03:30;8;5;1;1;2;0;1;15;3;0;1;0;2;1;0;2;1;1;0
2019-11-08 03:45;5;5;2;0;0;0;1;10;1;0;0;1;0;0;0;0;3;3;0
2019-11-08 04:00;8;3;3;0;2;0;0;10;0;0;0;0;2;2;0;0;3;3;0
2019-11-08 04:15;7;4;3;1;1;2;1;13;0;0;0;0;1;1;0;0;2;3;0
2019-11-08 04:30;10;2;3;1;1;0;2;10;0;1;0;1;1;0;0;0;4;2;0
2019-11-08 04:45;9;5;2;1;0;1;1;15;4;1;0;0;0;1;0;0;2;3;0
2019-11-08 05:00;16;6;3;0;5;2;1;13;2;0;0;1;4;1;0;1;5;3;0
2019-11-08 05:15;12;4;5;2;5;8;2;24;8;1;0;1;6;5;2;2;3;3;1
2019-11-08 05:30;17;4;10;0;4;4;1;31;6;0;2;2;4;3;2;0;11;5;0
2019-11-08 05:45;33;11;16;5;12;6;4;41;14;1;1;2;12;7;3;0;16;12;1
2019-11-08 06:00;33;14;14;4;13;11;9;45;15;1;3;4;14;9;4;2;21;13;0
2019-11-08 06:15;74;30;27;8;14;16;0;60;35;2;2;3;14;13;6;5;27;15;3
2019-11-08 06:30;82;55;48;13;20;21;6;71;67;6;1;4;22;22;7;4;51;17;4
2019-11-08 06:45;92;55;54;26;25;20;12;76;52;4;5;11;32;22;8;11;58;48;3
2019-11-08 07:00;87;62;60;25;31;30;8;75;67;10;7;10;32;31;8;12;68;36;9
2019-11-08 07:15;86;68;55;37;56;37;8;94;86;13;9;12;61;43;15;8;70;50;7
2019-11-08 07:30;121;109;65;41;59;50;9;116;117;18;14;23;73;52;18;13;77;52;6
2019-11-08 07:45;105;101;56;40;65;60;12;112;103;11;22;21;74;70;13;27;68;55;12
2019-11-08 08:00;86;89;61;51;86;78;26;121;114;37;25;41;90;66;30;24;91;88;9
2019-11-08 08:15;103;107;82;69;87;81;25;105;97;30;41;42;96;78;32;32;116;104;19
2019-11-08 08:30;86;94;70;74;63;64;27;109;109;30;32;59;75;68;16;35;105;120;21
2019-11-08 08:45;100;103;82;86;93;68;29;117;113;33;29;57;93;73;22;37;116;124;24
2019-11-08 09:00;82;63;71;69;86;73;28;99;101;33;22;46;86;77;27;19;100;116;27
2019-11-08 09:15;100;88;71;67;68;60;25;97;97;27;27;54;68;57;20;31;111;102;16
2019-11-08 09:30;98;78;78;62;76;58;19;101;86;23;16;36;79;71;18;21;96;81;24
2019-11-08 09:45;93;69;81;68;61;50;24;101;91;21;25;56;58;56;15;25;105;106;21
2019-11-08 10:00;89;68;70;54;69;43;28;87;87;18;11;47;69;43;15;16;107;80;18
2019-11-08 10:15;90;68;61;53;46;53;25;96;85;22;21;44;47;48;19;17;92;85;10
2019-11-08 10:30;113;87;62;46;53;46;23;111;108;19;15;51;58;39;10;12;89;83;16
2019-11-08 10:45;108;88;88;66;90;61;16;92;82;21;23;56;97;63;25;25;113;107;20
2019-11-08 11:00;89;84;59;56;56;54;14;87;68;19;22;34;59;49;24;21;75;85;20
2019-11-08 11:15;111;99;80;52;69;38;20;108;87;15;17;39;74;44;13;28;110;79;10
2019-11-08 11:30;87;106;62;53;58;44;24;99;95;16;23;44;56;47;12;7;90;86;15
2019-11-08 11:45;98;89;69;68;59;40;17;91;91;23;25;65;76;52;14;30;98;120;21
2019-11-08 12:00;98;85;67;63;55;36;19;108;111;16;27;47;51;49;8;20;89;99;14
2019-11-08 12:15;105;102;75;65;83;63;21;117;129;17;22;47;86;72;22;21;107;101;26
2019-11-08 12:30;102;78;93;73;76;55;19;100;92;25;19;44;78;52;22;24;115;93;18
2019-11-08 12:45;117;104;64;63;57;37;24;100;105;19;21;64;59;42;16;19;94;109;25
2019-11-08 13:00;118;118;74;63;87;45;17;114;100;27;28;39;88;40;14;38;95;86;16
2019-11-08 13:15;110;95;72;52;63;64;11;109;89;30;25;52;71;70;17;30;86;92;22
2019-11-08 13:30;100;101;67;55;65;44;12;99;83;16;19;55;71;56;15;25;93;92;16
2019-11-08 13:45;117;114;82;67;62;38;20;115;120;21;24;39;64;43;14;33;109;82;22
2019-11-08 14:00;104;88;74;68;65;52;15;101;92;21;32;57;70;56;18;21;95;112;16
2019-11-08 14:15;120;109;79;71;71;50;14;107;94;20;21;55;82;54;13;22;113;111;24
2019-11-08 14:30;97;100;52;46;79;69;16;118;104;24;23;53;82;58;24;29;71;84;13
2019-11-08 14:45;99;104;83;78;96;84;20;102;94;26;17;63;93;82;18;30;106;130;23
2019-11-08 15:00;121;110;78;76;97;58;30;123;111;18;30;53;108;66;24;35;102;123;27
2019-11-08 15:15;106;94;68;57;72;70;32;122;120;26;23;65;80;61;25;24;98;117;17
2019-11-08 15:30;111;107;73;65;83;64;18;112;116;24;22;63;87;65;19;23;102;105;22
2019-11-08 15:45;98;84;80;76;79;61;23;104;114;20;33;50;79;63;17;20;112;126;21
2019-11-08 16:00;96;97;70;64;69;53;14;111;81;24;20;51;69;51;18;22;89;110;19
2019-11-08 16:15;97;88;68;54;53;45;24;115;102;26;21;58;49;40;18;20;95;105;19
2019-11-08 16:30;132;112;74;73;58;67;19;97;76;20;17;66;64;55;21;22;102;119;19
2019-11-08 16:45;113;102;81;59;53;67;21;100;87;16;19;66;60;52;28;21;117;108;17
2019-11-08 17:00;104;95;90;69;79;48;23;93;81;18;22;50;81;49;22;21;118;123;20
2019-11-08 17:15;104;89;89;75;75;41;20;95;84;18;32;64;81;53;16;20;117;130;36
2019-11-08 17:30;98;85;75;76;86;54;22;92;71;23;18;53;92;62;16;20;107;124;14
2019-11-08 17:45;114;114;90;79;69;51;25;91;81;16;24;61;73;52;25;24;134;129;16
2019-11-08 18:00;103;82;87;82;59;37;13;94;78;17;37;51;62;42;15;23;108;120;12
2019-11-08 18:15;107;82;93;78;58;47;34;98;87;24;19;58;61;38;19;24;137;125;17
2019-11-08 18:30;103;86;76;71;44;33;18;84;70;15;17;41;49;27;14;23;99;106;15
2019-11-08 18:45;109;96;101;80;31;31;20;78;63;8;17;50;37;32;8;19;127;123;19
2019-11-08 19:00;115;92;89;71;26;22;16;76;57;9;14;25;30;21;10;22;107;89;16
2019-11-08 19:15;101;87;74;65;36;19;14;81;48;13;15;37;38;24;6;23;97;94;16
2019-11-08 19:30;104;79;75;53;31;19;14;71;48;12;12;23;37;22;3;20;95;69;9
2019-11-08 19:45;100;66;59;40;26;13;10;69;55;19;10;25;29;15;2;12;63;64;11
2019-11-08 20:00;62;48;46;25;23;21;6;75;40;12;5;17;24;23;6;11;54;44;4
2019-11-08 20:15;72;52;47;36;35;13;4;72;37;7;6;12;36;24;4;5;51;50;10
2019-11-08 20:30;79;48;49;30;16;12;7;68;46;4;8;18;19;14;5;12;56;57;6
2019-11-08 20:45;65;29;49;27;18;13;5;57;30;5;4;11;15;12;3;15;54;41;5
2019-11-08 21:00;63;41;39;10;22;12;9;61;25;5;5;7;22;15;2;11;42;29;4
2019-11-08 21:15;55;41;39;19;17;15;9;66;27;3;2;14;19;19;7;11;46;34;11
2019-11-08 21:30;51;30;42;23;13;8;4;61;21;2;5;12;16;11;1;9;47;34;5
2019-11-08 21:45;47;26;31;18;16;19;6;44;16;4;9;18;21;23;4;10;37;37;5
2019-11-08 22:00;71;36;37;15;20;9;5;66;33;2;3;7;19;10;4;11;35;29;5
2019-11-08 22:15;48;34;36;22;33;9;4;66;32;3;5;8;39;21;1;11;40;38;2
2019-11-08 22:30;67;51;31;20;24;11;11;78;41;15;5;12;25;15;3;6;34;40;4
2019-11-08 22:45;62;41;46;25;24;19;5;72;39;6;3;10;28;11;12;5;47;37;4
2019-11-08 23:00;53;38;46;19;28;17;6;95;81;9;7;11;32;21;5;9;55;34;3
2019-11-08 23:15;52;24;50;15;23;16;4;83;41;5;4;14;24;10;9;9;55;34;3
2019-11-08 23:30;43;26;38;17;14;8;11;57;25;2;4;5;17;7;6;13;45;25;5
2019-11-08 23:45;45;28;31;16;16;8;3;58;20;2;3;5;18;9;2;9;36;27;2
2019-11-09 00:00;38;25;32;12;14;10;5;45;8;2;3;9;14;5;6;13;37;23;2
2019-11-09 00:15;35;13;31;11;12;0;0;46;15;1;3;6;13;5;0;4;31;15;2
2019-11-09 00:30;36;16;19;6;9;4;1;37;10;1;3;6;10;2;2;4;23;16;0
2019-11-09 00:45;36;15;19;10;9;4;3;39;11;1;0;3;8;5;3;4;21;15;4
2019-11-09 01:00;19;13;17;6;6;5;2;28;3;0;1;4;4;3;1;1;16;16;1
2019-11-09 01:15;30;14;15;7;4;3;1;28;3;1;1;1;4;6;1;1;17;12;1
2019-11-09 01:30;24;13;14;1;3;2;0;21;4;0;1;4;3;3;0;1;15;9;0
2019-11-09 01:45;16;5;6;1;2;2;0;23;3;0;2;3;2;2;1;1;5;6;1
2019-11-09 02:00;17;3;7;1;2;1;3;22;3;0;3;2;5;3;1;4;7;6;0
2019-11-09 02:15;9;6;8;5;6;1;5;18;6;0;0;3;6;3;0;0;8;8;2
2019-11-09 02:30;14;8;11;2;2;2;0;26;4;0;0;1;2;3;1;2;12;5;0
2019-11-09 02:45;7;3;3;1;1;1;1;14;0;0;1;0;0;0;1;1;2;3;1
2019-11-09 03:00;;;;;;;;;;;;;;;;;;;
2019-11-09 03:15;16;11;5;0;2;1;0;26;4;0;0;0;2;2;1;0;4;2;0
2019-11-09 03:30;12;4;8;3;2;2;0;19;6;0;1;3;2;2;2;0;8;9;0
2019-11-09 03:45;4;1;3;0;2;2;1;15;0;0;0;0;2;2;1;0;3;1;0
2019-11-09 04:00;5;1;3;1;1;0;1;9;1;0;0;0;1;0;0;0;4;1;0
2019-11-09 04:15;11;6;2;0;0;1;0;15;1;0;0;1;0;2;1;1;2;2;0
2019-11-09 04:30;10;5;4;2;4;1;0;11;1;0;0;0;3;2;0;1;4;1;1
2019-11-09 04:45;8;5;3;0;1;1;2;19;1;1;0;2;1;2;0;0;3;3;0
2019-11-09 05:00;6;1;3;0;3;2;0;17;3;1;0;1;3;2;0;1;3;2;0
2019-11-09 05:15;13;2;4;0;3;2;1;14;2;1;0;1;3;4;0;0;3;1;0
2019-11-09 05:30;18;4;8;1;4;3;0;15;1;0;0;1;3;3;0;1;7;5;0
2019-11-09 05:45;15;4;12;2;4;0;0;15;1;0;0;1;5;2;0;1;8;10;1
2019-11-09 06:00;9;5;10;1;2;2;8;18;0;0;0;0;2;1;2;1;10;5;1
2019-11-09 06:15;19;7;13;0;13;3;2;18;4;1;2;0;14;7;1;2;11;4;0
2019-11-09 06:30;28;10;17;5;7;7;2;24;5;2;1;0;7;8;2;1;16;9;0
2019-11-09 06:45;34;12;25;6;11;10;2;33;8;3;3;3;10;13;1;3;27;13;1
2019-11-09 07:00;28;7;19;4;7;3;1;27;6;3;3;5;7;7;0;2;22;9;1
2019-11-09 07:15;25;9;19;5;16;13;3;32;9;3;7;4;17;19;0;2;20;18;1
2019-11-09 07:30;33;19;17;6;12;16;4;42;24;5;8;6;15;13;5;9;20;13;3
2019-11-09 07:45;69;40;20;7;26;32;4;58;35;6;12;13;27;29;15;6;22;26;3
2019-11-09 08:00;45;25;29;5;27;33;4;60;52;11;6;11;29;43;8;10;32;21;2
2019-11-09 08:15;38;22;26;9;34;24;5;60;36;9;9;15;36;33;5;9;35;25;5
2019-11-09 08:30;47;20;50;20;43;32;7;67;38;10;10;7;38;37;14;6;52;34;5
2019-11-09 08:45;63;49;43;24;46;40;9;71;62;15;16;26;54;45;13;9;53;53;8
2019-11-09 09:00;68;40;36;13;43;36;13;74;55;15;11;23;48;50;7;11;41;39;7
2019-11-09 09:15;66;39;46;24;49;51;11;94;71;21;19;28;57;47;22;13;55;50;18
2019-11-09 09:30;78;61;42;32;65;43;7;90;79;20;9;36;68;68;12;17;53;62;13
2019-11-09 09:45;78;59;70;44;56;40;16;96;80;19;18;43;59;55;9;15;87;84;18
2019-11-09 10:00;90;67;53;48;63;51;11;101;82;25;19;38;64;58;18;11;76;75;13
2019-11-09 10:15;97;75;61;44;43;48;10;87;83;16;25;37;46;42;17;13;72;77;7
2019-11-09 10:30;96;79;59;42;68;60;13;106;82;9;32;58;68;63;13;14;85;90;10
2019-11-09 10:45;115;95;76;59;77;35;9;115;84;27;35;67;85;53;9;23;111;101;20
2019-11-09 11:00;133;102;90;68;65;58;16;97;76;19;23;47;74;66;12;26;110;107;22
2019-11-09 11:15;139;92;63;45;81;51;13;102;81;15;29;56;78;51;17;14;84;90;17
2019-11-09 11:30;124;108;63;53;68;49;12;116;86;22;32;51;74;53;15;21;83;91;16
2019-11-09 11:45;127;110;77;57;59;53;16;95;77;25;32;61;65;51;14;24;110;98;16
2019-11-09 12:00;139;108;81;57;88;35;16;128;103;25;26;50;88;53;11;21;92;92;14
2019-11-09 12:15;113;94;83;66;90;64;12;100;81;38;28;63;89;78;18;32;120;114;19
2019-11-09 12:30;129;89;85;62;97;62;13;100;86;21;32;66;98;66;13;22;123;107;25
2019-11-09 12:45;145;122;75;63;72;61;15;102;102;29;24;63;69;65;15;10;95;113;18
2019-11-09 13:00;128;115;70;64;81;61;16;104;99;21;22;43;88;69;17;22;99;99;25
2019-11-09 13:15;134;104;89;75;113;50;15;113;107;14;28;54;116;69;12;13;117;116;16
2019-11-09 13:30;138;112;87;61;101;46;16;106;90;21;25;49;108;48;16;20;112;101;12
2019-11-09 13:45;143;108;88;66;100;68;12;113;107;13;22;47;104;75;14;14;112;105;22
2019-11-09 14:00;120;86;62;47;99;59;17;128;118;11;28;49;105;53;20;23;92;79;15
2019-11-09 14:15;154;130;79;67;94;52;11;113;96;34;18;58;100;60;16;17;109;105;20
2019-11-09 14:30;126;112;89;71;83;50;13;112;94;16;28;38;85;43;18;15;112;93;20
2019-11-09 14:45;119;108;80;60;125;48;16;126;111;25;25;42;128;60;15;16;99;97;15
2019-11-09 15:00;124;103;89;71;123;60;15;128;107;23;26;64;120;70;14;11;110;115;22
2019-11-09 15:15;133;116;75;51;138;69;15;132;113;26;22;56;142;84;18;19;96;108;9
2019-11-09 15:30;107;98;78;68;124;49;21;123;103;22;19;48;122;64;16;13;91;111;15
2019-11-09 15:45;106;96;86;72;116;57;19;117;113;23;22;46;121;81;17;30;117;109;16
2019-11-09 16:00;122;105;73;61;126;68;12;103;86;22;11;43;127;81;12;19;94;92;15
2019-11-09 16:15;123;101;78;68;93;59;15;121;105;31;22;41;90;58;28;16;89;107;17
2019-11-09 16:30;118;111;78;63;87;59;18;112;104;28;22;40;94;64;15;24;95;98;20
2019-11-09 16:45;118;88;81;66;94;45;9;125;100;38;26;54;101;52;9;20;98;99;18
2019-11-09 17:00;117;111;74;67;91;56;13;131;129;24;25;45;93;68;13;18;104;105;17
2019-11-09 17:15;130;98;89;75;119;59;14;126;106;19;20;40;120;76;26;37;112;100;16
2019-11-09 17:30;109;84;77;58;106;50;15;110;89;19;20;49;110;55;16;19;102;103;16
2019-11-09 17:45;127;105;85;61;88;50;15;107;87;11;17;38;85;50;16;21;105;97;18
2019-11-09 18:00;118;85;70;67;61;35;18;108;76;19;22;33;65;36;13;13;92;99;15
2019-11-09 18:15;95;77;68;50;59;39;14;99;72;11;11;34;65;36;14;19;80;79;14
2019-11-09 18:30;126;93;69;59;42;20;10;99;65;10;9;18;41;24;7;19;76;70;11
2019-11-09 18:45;110;81;73;50;32;23;8;90;55;11;7;26;36;24;5;12;88;71;16
2019-11-09 19:00;92;64;61;39;56;25;11;86;58;12;9;28;59;36;4;11;63;71;9
2019-11-09 19:15;100;71;64;35;51;24;10;74;42;7;8;16;56;27;9;14;69;48;6
2019-11-09 19:30;104;74;68;43;43;16;6;79;58;11;11;24;45;23;5;15;87;53;14
2019-11-09 19:45;95;71;60;45;39;17;10;84;45;6;8;23;40;25;6;14;66;70;12
2019-11-09 20:00;78;60;48;32;34;21;5;85;44;4;6;12;36;22;7;11;50;43;7
2019-11-09 20:15;64;48;51;21;46;18;6;68;36;3;6;10;48;34;3;9;54;38;4
2019-11-09 20:30;58;32;53;23;31;16;8;64;42;9;5;8;32;15;7;9;57;39;5
2019-11-09 20:45;54;44;55;31;35;24;3;70;29;6;6;11;34;29;7;6;56;46;10
2019-11-09 21:00;64;32;40;27;30;17;5;79;35;3;4;11;30;27;3;4;44;40;5
2019-11-09 21:15;58;38;47;21;20;9;5;74;27;8;4;12;21;11;2;4;51;41;3
2019-11-09 21:30;64;37;42;18;29;8;3;78;35;2;6;10;29;13;3;6;41;37;5
2019-11-09 21:45;67;31;52;23;23;21;4;66;28;1;5;13;27;17;8;9;54;48;3
2019-11-09 22:00;68;40;53;21;26;17;3;67;40;9;6;19;32;16;5;14;60;41;0
2019-11-09 22:15;56;28;50;15;26;13;1;70;45;6;5;10;27;18;4;7;51;29;2
2019-11-09 22:30;63;38;42;22;31;21;6;76;28;3;6;9;34;21;12;6;48;34;8
2019-11-09 22:45;61;27;39;22;27;12;3;81;45;5;5;10;32;17;3;10;45;33;4
2019-11-09 23:00;60;31;45;16;26;14;7;103;63;3;3;7;27;19;8;8;45;34;1
2019-11-09 23:15;67;42;37;27;22;11;6;82;47;5;4;6;23;19;2;4;37;35;6
2019-11-09 23:30;42;31;40;12;27;14;0;67;27;3;3;11;27;18;6;12;45;31;3
2019-11-09 23:45;45;23;42;16;18;14;2;66;23;1;1;6;20;16;3;11;40;35;2
2019-11-10 00:00;38;19;34;13;21;8;5;66;23;4;2;5;21;12;3;9;36;28;4
2019-11-10 00:15;42;16;33;10;15;8;4;51;20;2;2;3;20;8;3;10;33;20;3
2019-11-10 00:30;43;22;26;8;10;4;2;35;11;4;1;5;15;5;3;11;27;16;2
2019-11-10 00:45;33;20;23;13;15;6;2;42;12;1;0;3;16;8;1;8;21;25;2
2019-11-10 01:00;31;24;35;10;7;4;2;45;6;2;2;3;5;1;2;7;35;20;5
2019-11-10 01:15;19;7;22;7;8;4;2;34;5;1;0;0;11;5;2;3;22;15;2
2019-11-10 01:30;21;10;17;2;8;12;3;36;9;0;2;3;10;10;3;0;17;15;0
2019-11-10 01:45;24;2;9;2;9;5;0;36;7;0;1;2;9;7;3;2;10;5;0
2019-11-10 02:00;28;7;17;2;5;3;1;30;2;1;1;4;5;3;1;2;17;9;0
2019-11-10 02:15;15;8;13;3;3;3;0;25;2;1;2;4;2;3;1;5;15;13;1
2019-11-10 02:30;23;5;11;2;6;1;1;17;2;0;0;1;6;1;1;0;11;7;1
2019-11-10 02:45;15;4;6;2;6;1;1;22;6;0;3;3;6;0;0;2;5;9;0
2019-11-10 03:00;17;7;12;1;6;1;2;36;8;0;0;0;5;4;1;2;10;7;0
2019-11-10 03:15;14;4;10;0;3;3;1;41;6;0;0;1;3;2;1;0;9;3;0
2019-11-10 03:30;9;3;3;0;1;1;1;30;2;0;0;1;1;1;0;2;4;2;0
2019-11-10 03:45;10;2;6;0;0;1;2;24;2;2;0;1;0;0;1;1;6;3;0
2019-11-10 04:00;10;5;10;1;4;4;1;13;3;0;1;2;3;2;1;3;9;9;1
2019-11-10 04:15;8;2;3;0;4;3;1;13;1;1;1;1;4;1;1;0;3;3;0
2019-11-10 04:30;11;1;5;1;3;2;0;15;3;0;1;0;3;2;2;1;4;3;0
2019-11-10 04:45;10;1;3;1;7;3;0;7;0;0;0;0;6;4;0;1;3;2;0
2019-11-10 05:00;13;1;4;0;3;2;0;16;2;0;0;0;3;5;0;0;3;2;0
2019-11-10 05:15;10;3;5;0;3;1;2;14;1;0;0;0;3;1;1;0;3;3;1
2019-11-10 05:30;18;1;7;0;5;4;1;16;1;0;0;1;4;2;1;0;7;4;0
2019-11-10 05:45;11;0;11;4;1;2;1;5;1;0;1;2;3;1;1;3;9;10;1
2019-11-10 06:00;8;1;8;2;9;4;3;9;1;0;0;0;9;5;2;0;8;8;0
2019-11-10 06:15;12;2;6;3;11;2;0;12;1;0;1;1;11;6;0;1;6;5;1
2019-11-10 06:30;17;7;11;0;6;9;0;11;0;0;2;0;4;8;1;1;8;3;0
2019-11-10 06:45;18;4;9;1;14;5;0;20;4;2;0;3;13;10;4;0;8;8;0
2019-11-10 07:00;8;1;6;2;4;5;1;20;3;1;2;2;3;6;0;0;6;6;1
2019-11-10 07:15;18;10;11;3;9;8;3;18;4;0;0;5;10;11;3;0;13;6;2
2019-11-10 07:30;20;6;8;1;10;4;1;25;6;1;1;3;9;8;2;1;8;7;0
2019-11-10 07:45;24;4;13;1;5;11;2;22;7;1;1;6;6;12;1;1;14;8;0
2019-11-10 08:00;16;4;8;1;17;12;1;28;6;4;0;4;18;17;2;2;8;6;1
2019-11-10 08:15;25;8;14;4;14;10;1;29;12;9;2;6;14;16;1;3;14;12;0
2019-11-10 08:30;51;22;22;2;15;12;6;33;9;5;3;9;15;17;4;3;28;13;0
2019-11-10 08:45;49;31;15;7;17;14;1;42;12;7;8;8;19;20;4;6;14;15;1
2019-11-10 09:00;49;13;25;4;35;15;5;39;16;2;2;10;38;21;4;5;29;16;3
2019-11-10 09:15;57;26;23;8;22;19;3;59;24;7;2;13;21;26;3;5;27;18;2
2019-11-10 09:30;82;58;31;11;28;19;3;67;35;12;9;23;31;23;5;10;46;29;2
2019-11-10 09:45;99;62;36;21;38;18;5;78;51;8;8;31;40;31;4;13;52;45;11
2019-11-10 10:00;69;51;43;16;49;36;12;78;59;13;8;24;47;38;10;9;59;37;5
2019-11-10 10:15;126;65;58;28;45;36;13;83;56;10;13;30;52;43;6;10;74;57;12
2019-11-10 10:30;;;;;;;;;;;;;;;;;;;
2019-11-10 10:45;174;142;70;46;43;30;12;85;70;18;11;25;44;39;10;14;78;77;12
2019-11-10 11:00;178;145;71;38;55;39;15;88;68;12;22;27;65;44;10;12;81;72;9
2019-11-10 11:15;174;124;70;38;56;28;16;82;71;13;12;26;54;41;9;22;92;54;17
2019-11-10 11:30;152;96;45;39;71;36;12;120;99;13;18;36;69;48;13;12;60;69;15
2019-11-10 11:45;120;85;77;54;72;52;14;109;93;15;18;37;78;56;13;20;95;74;15
2019-11-10 12:00;145;120;65;46;55;40;9;112;94;30;18;22;59;43;12;17;77;64;18
2019-11-10 12:15;158;128;67;44;60;52;11;107;78;16;18;23;65;52;13;19;75;61;8
2019-11-10 12:30;138;112;65;56;82;56;11;106;83;16;22;55;82;62;12;20;94;101;12
2019-11-10 12:45;162;138;83;56;65;39;13;118;101;16;19;44;65;47;10;19;98;92;15
2019-11-10 13:00;135;116;68;37;79;39;20;121;101;13;31;64;76;51;13;20;88;99;13
2019-11-10 13:15;161;148;71;56;81;41;16;131;121;19;29;46;83;49;12;11;83;105;18
2019-11-10 13:30;157;137;69;54;75;52;15;129;126;16;35;37;77;53;22;25;85;85;18
2019-11-10 13:45;165;147;74;47;85;61;13;123;99;23;25;47;85;63;23;12;88;93;18
2019-11-10 14:00;146;118;87;80;103;65;14;95;92;18;24;54;103;65;21;14;115;109;15
2019-11-10 14:15;133;122;82;69;92;37;20;138;133;21;27;58;97;54;11;19;126;102;28
2019-11-10 14:30;136;132;67;48;82;47;18;129;105;19;18;46;88;53;10;20;81;86;12
2019-11-10 14:45;133;139;64;48;102;52;24;148;145;19;24;41;103;64;21;14;92;85;18
2019-11-10 15:00;125;119;70;53;103;47;20;140;145;28;17;37;104;49;20;12;96;82;18
2019-11-10 15:15;124;113;75;59;110;47;17;134;137;16;19;25;118;49;13;18;86;86;12
2019-11-10 15:30;125;107;67;64;100;50;21;126;121;19;27;46;102;61;13;15;86;102;17
2019-11-10 15:45;106;91;64;47;99;56;19;144;143;19;24;26;111;63;18;20;85;71;10
2019-11-10 16:00;104;84;63;51;79;36;20;142;143;18;19;41;81;39;13;14;81;96;16
2019-11-10 16:15;105;86;76;61;125;49;11;147;145;14;17;33;129;62;15;13;82;98;20
2019-11-10 16:30;118;107;69;58;92;44;15;138;134;21;19;54;95;61;12;11;96;97;16
2019-11-10 16:45;106;100;92;82;122;48;20;124;126;10;41;53;133;59;17;20;118;121;20
2019-11-10 17:00;103;91;85;68;125;52;22;120;119;17;45;70;129;62;20;23;104;134;18
2019-11-10 17:15;118;103;91;86;116;34;10;139;134;13;37;67;125;50;19;21;120;138;11
