train_score_1,test_score_1,train_relative_error_1,test_relative_error_1,train_score_5,test_score_5,train_relative_error_5,test_relative_error_5,train_score_9,test_score_9,train_relative_error_9,test_relative_error_9,train_score_13,test_score_13,train_relative_error_13,test_relative_error_13,train_score_17,test_score_17,train_relative_error_17,test_relative_error_17,train_score_21,test_score_21,train_relative_error_21,test_relative_error_21,train_score_25,test_score_25,train_relative_error_25,test_relative_error_25,train_score_29,test_score_29,train_relative_error_29,test_relative_error_29,train_score_33,test_score_33,train_relative_error_33,test_relative_error_33,train_score_37,test_score_37,train_relative_error_37,test_relative_error_37,train_score_41,test_score_41,train_relative_error_41,test_relative_error_41
4.90380426691144,4.586364181185001,45.87539030151163,37.27349155964551,4.814506250562768,4.171914603547764,39.96260506498839,33.47577787531671,4.785850798552203,4.249720101594284,39.1139080844393,34.474802948309225,4.556267393252839,4.0649083458367725,37.850446527019635,33.20372938676237,4.558202709105108,3.985862899973712,38.26479674570667,33.13183207287591,4.480689635955094,4.313492881312009,38.33177655408853,34.06512442500661,4.389007667273577,4.021191695075356,37.7967388100701,32.45698600914359,4.4880153939949325,4.132486603938724,39.06601188582895,31.788631132283026,4.728303305754075,4.533541027296669,41.196357088829494,32.73313426602082,4.913332732024801,4.26350980022065,44.45749021202915,33.00834169890292,4.858312662461205,4.183218662085204,41.41852264218675,28.739818049844214
4.617984240133706,4.268208375291178,37.3631127621142,32.70438609303515,4.541237035000868,4.117415714812902,38.62472985316142,32.942315312791685,4.665534906941868,4.111671250086623,39.086228770546505,33.39729697354995,4.745407120737131,4.252348909221508,39.131277495188634,32.6668983711069,4.445511083532894,4.144595610807565,44.61239774429342,34.23287980497773,4.587862859219745,4.2014939566062415,44.40499979411084,36.99286234280852,4.313681308770453,4.001656160519777,42.776701102926545,32.46893918703948,4.491735833919321,4.11897935376558,43.18279193082476,33.367636830202414,4.92792467145343,4.500234185012647,42.46310794043678,34.87360916178996,5.073666009070209,5.073379211138415,40.090340848062596,32.85238461076965,4.651072824309719,4.206070796800826,38.72582172490279,28.710014001558246
4.8327895793958735,4.299268748706121,38.95574346638684,32.747857729287276,4.668708893971502,4.2001315255191205,38.92041568860077,33.70256829419069,4.97452083971058,4.110618798699893,39.209689863485316,32.28975315060126,4.501253772304788,4.183645455441444,38.454868673420386,34.11275027234181,4.712111853961137,4.121893052415679,51.678797150207046,40.95367188809546,4.6879686292758995,4.265756329382028,39.90872041832142,34.04916575066614,4.472447344999805,4.623241966144499,39.27623443783994,34.1586861440561,4.525949067855832,4.112428336795437,43.13842251640747,34.139736099271914,4.616359731854746,4.31445248680034,39.36674070260667,31.912147685857853,4.885933575844856,4.308807919609641,39.6248643390388,31.12750113844953,5.250984532937824,4.28860896703645,48.75579317427902,29.68399825993656
4.763861669731032,4.297393357956361,38.7253044146943,33.624650977000066,4.743585334678186,4.270406689487076,43.338171026943314,32.77465692160891,4.346488444619172,4.16552477430561,37.4547693621956,33.918982005974875,5.010366235872313,4.433191330791698,40.984563687877774,34.84970634175178,4.445424930117591,4.2325278610986645,38.52677735425458,32.91767590958786,4.740218961707205,4.180116746325386,39.36533656433266,34.08280016647889,4.398719014708627,4.085488308162007,38.10696070285705,31.952716993318933,4.377361025081343,4.104545772236655,39.09345607729142,31.489076208034902,4.5270647802879065,4.390906086014082,39.32270095897542,32.469070846201795,4.84433610926864,4.369603539839356,39.498898924742015,31.49445695025958,4.911011766128473,4.287990282816384,43.23277921840931,30.862968689909426
4.684550169483995,4.194261911058816,38.71313205787102,32.52348061090419,4.73694405603765,4.364383729237461,48.03183206655315,35.191785902265586,4.661544068252805,4.128374907940037,39.06574140065883,33.066776926974235,4.904605752735518,4.322084202324379,41.67504399606028,36.366354732852606,4.749610574948574,4.053186340242077,39.48354535139194,33.60681784598838,4.324086345169475,4.182069203450756,37.043502364457225,32.98309619291273,4.492324984247095,4.084982120336012,42.599594230133185,38.36051534185693,4.5680263684752145,4.171985122490541,40.10987090984533,32.79978575791233,4.677460700208285,4.261710428462035,41.25793006024301,33.20072467954761,4.80556681341419,4.47759188259149,40.80081882562618,31.995057750889284,4.839289058185438,4.19905444681797,38.624677700426794,27.551772146078775
4.857123868654591,4.422449368375429,39.35791847007494,33.11256353966254,4.876184256409965,4.151011330881213,45.59224246298341,34.74164955994839,4.824497878082767,4.317948604079951,40.73976501272289,35.37935014740859,4.971882931614622,4.799743730235196,40.306416618008534,36.21823303761814,4.6199042568968185,4.097155969402935,42.206040329005056,33.05671798044742,4.709568896459316,4.119831102487462,37.99210125894175,33.20586641396732,4.542749649621353,4.182897091549248,40.08446673664515,33.83363243106328,4.698212064989031,4.224924127545198,40.9513661852372,32.64372351407867,5.332871482497915,4.67621257563245,44.19362925321605,35.94502265357325,5.220210679143862,4.580665074509497,42.471450529089076,32.14746805636596,4.88133678606587,4.520223119659495,40.73502217694706,28.71984575284771
4.94289026057604,4.538226470270054,49.895345548558964,37.533027046021786,4.5454309384883995,4.095450003260534,37.83897333516707,33.00621557299439,4.63331663219875,4.246423118672437,38.13592746498339,32.924337454114514,4.677408436895384,4.0564053003863405,38.57019729540015,31.9010767616317,4.312932241319559,3.9749015050109326,37.599878483172965,32.68675819807391,4.616901704364083,4.225171320332099,39.81458749166181,34.08972790643367,4.529686814805388,4.14739896786341,38.668029668921754,33.559276296470685,4.648230618921423,4.563681091403089,42.33079854670662,37.188965888802734,4.690217277626656,4.245108459769388,41.456366391201506,32.82587678518175,5.491913712283501,5.1109160489298135,42.655212288941776,35.64798065445642,5.157660529284705,4.828871076252523,44.60449953805894,31.436016500858926
4.795411171875592,4.330846403008385,38.28936526154293,33.21665109113468,4.687788061208256,3.960635303169063,38.038855434419744,32.35628478291755,4.847288141399716,4.415507505551141,41.06484902306809,36.13235255372091,4.546964191634033,4.07943153371873,39.128954993943296,33.61696434162285,4.699944322070233,4.102020131595888,39.22115166378706,34.33438676821467,4.347677870348271,3.97278728840991,37.21325382743151,32.63038046749257,4.499731214210825,4.180790650811471,38.63785198392518,32.104789803711306,4.598584704806102,4.108901527029958,42.56742133183336,34.91717361824403,4.6686563661273235,4.503242580926717,39.434770631406124,32.47368138981809,4.793672763224468,4.658070836601538,42.923928519735796,34.28759057278687,4.748183177010364,4.1996580287405685,38.76044972213968,28.393950898284547
4.703489185901778,4.18890977155062,38.454458031613235,33.64039521652374,4.588517575327528,3.9919131796417027,38.18498155298759,32.379044417944534,5.074541461011638,4.642267228415409,40.709880155924424,35.424993341581064,4.716706783613204,4.359328575846551,39.46544836925389,34.1580545125876,4.475322251966038,3.8862607295986273,38.19774363703402,32.66223562474274,4.517789617390322,4.199964873892426,39.17439892089501,36.510518703189256,4.351374065429444,3.9060011159488837,37.525625065802224,31.97589311361999,4.6388501016730785,4.105210071045186,38.75332213959919,31.483053840140162,4.786742883859781,4.209255680854019,40.22193500822883,32.11130595974877,4.97743875548354,4.565344458928068,39.477149771069584,30.829313485733763,4.9861031606802415,4.5503766322705275,40.877241216501716,30.874776122385605
4.806108284046505,4.263290613960663,38.722345001477784,33.824866631587454,5.355768049163365,5.1054716671587865,45.780883733221266,36.364012507877675,4.609506609376533,4.07115000745588,38.75147354829418,34.0530210976571,4.803127297713141,4.050673610251867,39.112359843068354,32.87969471495638,4.740393351229961,4.2821826454913525,40.44490035443003,35.14782840564455,4.5197324359119,4.305861654029711,40.56993293723316,35.49750787941151,4.3422331160887255,4.039306894884922,37.890985485257616,32.70215448100528,4.3555360404562835,4.1545797190804175,37.54618834871683,32.79606634369659,4.70560541687008,4.188438387606876,39.244715049052296,30.781277057762452,4.873642829231312,4.318600518148398,42.150101197195646,33.92654014135798,4.793827668691314,4.044413264810722,39.15383381403436,28.8174006915145
